juno_address,cosmos_address,resp_amount,comment
juno1cxa83mt3agu0lx69rew0jzr0ezg0a2rdplmwxy,cosmos1cxa83mt3agu0lx69rew0jzr0ezg0a2rdhdc4pc,1,
juno1czz9hkp7c887jpnuqknk32y5vc07xnmz89g27h,cosmos1czz9hkp7c887jpnuqknk32y5vc07xnmz3ht3et,3,
juno1d076ek2e7m24jskmlgamv7kut7df892tqzvrgp,cosmos1d076ek2e7m24jskmlgamv7kut7df892tks0c0a,1,
juno1d26epp6x65j7sw3ztskq6lzw0msq72t7chye5u,cosmos1d26epp6x65j7sw3ztskq6lzw0msq72t7w98znq,1,
juno1d2dsg8u4cfu2g0r5hu67qtjramfvtps5gmdzfa,cosmos1d2dsg8u4cfu2g0r5hu67qtjramfvtps57fwewp,4,
juno1d38rc20tx7pxkj69l7ahu0kk59fmh7ej0008w5,cosmos1d38rc20tx7pxkj69l7ahu0kk59fmh7ejeavufg,1,
juno1d3damfmdl7lpvr8pjtlgm6f6vyfngfhgjvdplv,cosmos1d3damfmdl7lpvr8pjtlgm6f6vyfngfhgy7w6cs,30,
juno1d3vduzua922g2cq5x0uft53ed9vxkygq6mlkuj,cosmos1d3vduzua922g2cq5x0uft53ed9vxkygqvfudmw,50,
juno1d4n0eevhqtt6uq3rau34zck5x839x4ecf5mua7,cosmos1d4n0eevhqtt6uq3rau34zck5x839x4eclxc86z,3,
juno1d4suj6cv7lqns0nmkpel2ll6j0ektjsswwam2e,cosmos1d4suj6cv7lqns0nmkpel2ll6j0ektjsscu7qd9,15,
juno1d58f52r5nhdytsudtkgnwy7yjtx74gvls5qa83,cosmos1d58f52r5nhdytsudtkgnwy7yjtx74gvlxxrxqd,16,
juno1d5g2z564953wn568e0fxg9prf9f9ehp4pl4ylc,cosmos1d5g2z564953wn568e0fxg9prf9f9ehp4hdklcy,9,
juno1d7xxfw8zqxp7wfyq59syux58t4e4gxmxd4ecrq,cosmos1d7xxfw8zqxp7wfyq59syux58t4e4gxmxm86ryu,1,
juno1d8hg60sg9rzhjl2rahrkdm6s9qaemh03aax7rp,cosmos1d8hg60sg9rzhjl2rahrkdm6s9qaemh03t099ya,9,
juno1d8l9dvs5vls4a50sv4jjqklz0qcx2mn7cjl9s9,cosmos1d8l9dvs5vls4a50sv4jjqklz0qcx2mn7wqu7he,2,
juno1d8lwxd9x2jzrl4cglsrzl3vu928v958n5yuvw0,cosmos1d8lwxd9x2jzrl4cglsrzl3vu928v958nzklhfn,1,
juno1d8xtuav36xg7hp6lv6u69gexpd8sunaeqepz08,cosmos1d8xtuav36xg7hp6lv6u69gexpd8sunaektzegm,1,
juno1d8zzu9r3yrkgdpefksknp2ttzu02ptdzgdzdrd,cosmos1d8zzu9r3yrkgdpefksknp2ttzu02ptdz7lpky3,7,
juno1d90a92tcf80eh0l56x9lkhgmamckfvu056jxk9,cosmos1d90a92tcf80eh0l56x9lkhgmamckfvu0zg3a3e,8,
juno1d93fxj5xe9q5jtdge5d7wtafdl6kcrxh58za84,cosmos1d93fxj5xe9q5jtdge5d7wtafdl6kcrxhz4pxqf,5,
juno1d9xej6w7g9n72shfrfypm60uxjn75urk8hs5ju,cosmos1d9xej6w7g9n72shfrfypm60uxjn75urk39n04q,1,
juno1da6qrjr888sgt7quqruwm7q9cdgy8vxen2m8tp,cosmos1da6qrjr888sgt7quqruwm7q9cdgy8vxe9ccuva,2,
juno1ddefwgwems0u53w78mczqkz86gqx3uc8frh72y,cosmos1ddefwgwems0u53w78mczqkz86gqx3uc8l359dc,26,
juno1ddmmtady24ncs5z8k5tuqyvpcfvxjc6up2pdf3,cosmos1ddmmtady24ncs5z8k5tuqyvpcfvxjc6uhczkwd,2,
juno1ddvn525qnecu7mnjh8fyce6vj3lvefhm2n8esr,cosmos1ddvn525qnecu7mnjh8fyce6vj3lvefhmupyzhl,83,
juno1df25fj5wnmgla8f26fqq76mm9ly8hcv5kmp0u6,cosmos1df25fj5wnmgla8f26fqq76mm9ly8hcv5qfz5mx,2,
juno1dg6d8fahhad3zu0salvmwa44y9vqjv9gr3lvmu,cosmos1dg6d8fahhad3zu0salvmwa44y9vqjv9g4ruhuq,323,
juno1dg9p2eg7qt667594fgz290cc9s9k7np5a3425f,cosmos1dg9p2eg7qt667594fgz290cc9s9k7np5trk3n4,4,
juno1dguv6qnme6p4c2h36dtv2l6d44nv2dcl2xjhg8,cosmos1dguv6qnme6p4c2h36dtv2l6d44nv2dclu53v0m,2,
juno1dhv9zyw4trwysyhj5ncxtwzjddxww44a0hqt2y,cosmos1dhv9zyw4trwysyhj5ncxtwzjddxww44ae9rsdc,11,
juno1dj7vcua7cyd2q4lnjeuwzhctk0k8dr3dfa8qz0,cosmos1dj7vcua7cyd2q4lnjeuwzhctk0k8dr3dl0ym9n,50,
juno1dk854tvpcruhe4vc6e4rqhvywp0lvstnyjvtcg,cosmos1dk854tvpcruhe4vc6e4rqhvywp0lvstnjq0sl5,2,
juno1dkjr3vey927m9r8cnlteg5cfzxqjxgxlv02lgv,cosmos1dkjr3vey927m9r8cnlteg5cfzxqjxgxl6afy0s,47,
juno1dl6z2z9d33mzu2d2x8mqehdackmt7ylfzgz9es,cosmos1dl6z2z9d33mzu2d2x8mqehdackmt7ylf56p77v,52,
juno1dl9jfeu6hw6t7fe3452zan82zltrfrpvt5wd4q,cosmos1dl9jfeu6hw6t7fe3452zan82zltrfrpvaxdkju,13,
juno1dl9xhqksf22a2jxvka9zy6w95qqu2q9pvpal54,cosmos1dl9xhqksf22a2jxvka9zy6w95qqu2q9p6n7ynf,1,
juno1dlu7k9mttan0ec5vf4j7ymur7ggashky9d6uxs,cosmos1dlu7k9mttan0ec5vf4j7ymur7ggashkynle8pv,50,
juno1dm0k02ndh0rzp0l698jekwfeh6vm7keyd7wjh7,cosmos1dm0k02ndh0rzp0l698jekwfeh6vm7keymvdfsz,2,
juno1dnsxen4jfztaekglwu0ve0w00fsdjk7xpp0d8y,cosmos1dnsxen4jfztaekglwu0ve0w00fsdjk7xhnvkqc,12,
juno1dnxa0l66zlj69lnrf2dgcpqjet29ezrh96uzn2,cosmos1dnxa0l66zlj69lnrf2dgcpqjet29ezrhngle5k,8,
juno1dp52m836me5zs5slvtd2fnc7cnrr3jmnhlf6dl,cosmos1dp52m836me5zs5slvtd2fnc7cnrr3jmnpd2p2r,50,
juno1dpazffz90p2fggze3mks8rkcgnh78mp460cn36,cosmos1dpazffz90p2fggze3mks8rkcgnh78mp4vamgkx,1,
juno1dqxj02z9xu2r3hzavfsnhwj86lqpsz732qn2l2mck9x4fkr83l8qlkl6u7,cosmos1nxxz937qd6zqxllwplydy6hts97c4amaqj8jxa57nsme3dmckk4s3mqujr,20,"Smart-contract/module source address; RESP routed to the new Reputation SubDAO treasury, not to the contract address."
juno1drhaf9dvc9xxppzuqmx3kn0nku29vr9knmrda3,cosmos1drhaf9dvc9xxppzuqmx3kn0nku29vr9k9fqk6d,10,
juno1ds8uacdpwdrfqywdhm8m6fc7urlt9aux5cuks8,cosmos1ds8uacdpwdrfqywdhm8m6fc7urlt9auxz2ldhm,8,
juno1dsdft3p5k8egaj0s0qr89202d620636l9mrvl3,cosmos1dsdft3p5k8egaj0s0qr89202d620636lnfqhcd,1,
juno1dt36jmsshyzt4gcftlde5uzs2ke4rfrplmqlu7,cosmos1dt36jmsshyzt4gcftlde5uzs2ke4rfrpffrymz,5,
juno1dt5pn80yv0vxm9sk52qd3x2rx7963jhdcl8ufh,cosmos1dt5pn80yv0vxm9sk52qd3x2rx7963jhdwdy8wt,30,
juno1duahkr8wufv02xw4jl8fx6qq8jtwsx2cw54t6v,cosmos1duahkr8wufv02xw4jl8fx6qq8jtwsx2ccxksas,5,
juno1dv4vg6g0v9fzveglufx03a2fkd3k0pur2y03hh,cosmos1dv4vg6g0v9fzveglufx03a2fkd3k0purukv2st,90,
juno1dvw46asvr0gjc7mfkv0jfvf6sexxngq02em4dd,cosmos1dvw46asvr0gjc7mfkv0jfvf6sexxngq0utcw23,50,
juno1dw0868ak746vcwvft2tvtkl0nszyengqe4v4e4,cosmos1dw0868ak746vcwvft2tvtkl0nszyengq080w7f,3,
juno1dwdt29sgpu3nlyktlxk3qhlz8wqee67m3dp9y2,cosmos1dwdt29sgpu3nlyktlxk3qhlz8wqee67m8lz7rk,53,
juno1dwh8m3wfkmd02duaemfgukydtkcj5wv5xfl8p8,cosmos1dwh8m3wfkmd02duaemfgukydtkcj5wv5smuuxm,222,
juno1dwjq855zjf66nkzduernguhxdxqq8ag0qu9zts,cosmos1dwjq855zjf66nkzduernguhxdxqq8ag0kwxevv,30,
juno1dx6jvcnn54tfknwlkgh4e8ay050anyfavgcwhv,cosmos1dx6jvcnn54tfknwlkgh4e8ay050anyfa66m4ss,46,
juno1dyaghnvyztex7ntgkr56jz753zth4zlqj40vlp,cosmos1dyaghnvyztex7ntgkr56jz753zth4zlqy8vhca,3,
juno1dyfqxy72rvc0xwkqsuj8mytzgz6cy6da0edtfx,cosmos1dyfqxy72rvc0xwkqsuj8mytzgz6cy6daetwsw6,2,
juno1dykq3c0707egvuqkhpz5cd0etqz9cxl4pdp9n0,cosmos1dykq3c0707egvuqkhpz5cd0etqz9cxl4hlz75n,2,
juno1dypaekl6xffkkew40033dm9kj7ymwu7vxhrnnp,cosmos1dypaekl6xffkkew40033dm9kj7ymwu7vs9qg5a,17,
juno1dz7rr0yftspk8ql0z20g8drlamughftrdzj2qk,cosmos1dz7rr0yftspk8ql0z20g8drlamughftrms3382,3,
juno1dzv2cf6wq4wcypc037flq36pwhqm32kzcpe7ye,cosmos1dzv2cf6wq4wcypc037flq36pwhqm32kzwn69r9,231,
juno1e00hqaxapwqc62xayx5nv5c8ws0khvrre8ajv3,cosmos1e00hqaxapwqc62xayx5nv5c8ws0khvrr047ftd,2,
juno1e04npj9jtg9p05symnpupepe0dqc9p4fvqq2jy,cosmos1e04npj9jtg9p05symnpupepe0dqc9p4f6jr34c,1,
juno1e0awhdyuzszse5xdde3nrwpg2jzhwu4fegmfku,cosmos1e0awhdyuzszse5xdde3nrwpg2jzhwu4f06cj3q,20,
juno1e0t979kvp2ru0s35fyvl4j0dj67lsc9tslshad,cosmos1e0t979kvp2ru0s35fyvl4j0dj67lsc9txdnv63,1,
juno1e26degw9xs67jlg0x9da3jzqjl7xvfe88td5r2,cosmos1e26degw9xs67jlg0x9da3jzqjl7xvfe83ew0yk,50,
juno1e2qur2pmzn5jtderg3p7hwck53ert72tjvvam0,cosmos1e2qur2pmzn5jtderg3p7hwck53ert72ty70xun,2,
juno1e4asrw50x06tjelk0pjxhyyh8dlxkhnusaycgv,cosmos1e4asrw50x06tjelk0pjxhyyh8dlxkhnux08r0s,10,
juno1e4m9avwfxz6edgj5grwz0dtrjr5x7qr4nevjpy,cosmos1e4m9avwfxz6edgj5grwz0dtrjr5x7qr49t0fxc,1,
juno1e6guz656wd6yzrdnlzyamku0qdvrmxukeafj55,cosmos1e6guz656wd6yzrdnlzyamku0qdvrmxuk002fng,1,
juno1e7c4qnthxz2pzkjkm3k5dflqyn6s3522fes2k3,cosmos1e7c4qnthxz2pzkjkm3k5dflqyn6s3522ltn33d,1,
juno1e7hz3e84mj82r2hae3pl28x22dw4h6pz5f0sea,cosmos1e7hz3e84mj82r2hae3pl28x22dw4h6pzzmvt7p,2,
juno1e7t02jslx47sv0dxd2c3cjdgdpvnfrm67esa8g,cosmos1e7t02jslx47sv0dxd2c3cjdgdpvnfrm6gtnxq5,40,
juno1e8238v24qccht9mqc2w0r4luq462yxttdl93mj,cosmos1e8238v24qccht9mqc2w0r4luq462yxttmdx2uw,449,
juno1e8krr2j540eg4d53t3w60uu7dczdj0j6t6gz3wv6ny2f4lp02vhsdrcmn7,cosmos1nxxz937qd6zqxllwplydy6hts97c4amaqj8jxa57nsme3dmckk4s3mqujr,15,"Smart-contract/module source address; RESP routed to the new Reputation SubDAO treasury, not to the contract address."
juno1e8nqp8ny3wdtva47wq9pylfj2euwaf45p4f2ws,cosmos1e8nqp8ny3wdtva47wq9pylfj2euwaf45h823fv,2,
juno1e8yhhl8amglg25w3kkekm84fzn2yppyu6fahf5,cosmos1e8yhhl8amglg25w3kkekm84fzn2yppyuvm7vwg,82,
juno1e97m864w9x7pflttkdp7fxvkllw5ktfeatn782,cosmos1e97m864w9x7pflttkdp7fxvkllw5ktfetes9qk,2,
juno1e9xkater59sg4g3tz0a9yvqery0erpsq4yyar9,cosmos1e9xkater59sg4g3tz0a9yvqery0erpsqrk8xye,7,
juno1eapkgwh0hjkq2acd7r7xg5g0mc3cr93uucwyf9,cosmos1eapkgwh0hjkq2acd7r7xg5g0mc3cr93u22dlwe,50,
juno1ecgyfr5ed3zszqy75ve0jqg8cmh6c0dyhu58l8havh777h0x6pmsruqkzf,cosmos1nxxz937qd6zqxllwplydy6hts97c4amaqj8jxa57nsme3dmckk4s3mqujr,20,"Smart-contract/module source address; RESP routed to the new Reputation SubDAO treasury, not to the contract address."
juno1edalue2smahddvdtzkf2ay7ptyjq3ya8yzacy6,cosmos1edalue2smahddvdtzkf2ay7ptyjq3ya8js7rrx,11,
juno1edessjpk3zfzy8fkh6wu9fdy46z87ypp6hxgtg,cosmos1edessjpk3zfzy8fkh6wu9fdy46z87yppv99nv5,10,
juno1edqlu3m8vwsz9mw4m7rdjelt0h9rxke2mt2x33,cosmos1edqlu3m8vwsz9mw4m7rdjelt0h9rxke2defakd,1,
juno1edtvs0dyx7cxgvq05gdjyrrztzcf990gu7eu8k,cosmos1edtvs0dyx7cxgvq05gdjyrrztzcf990g2v68q2,15,
juno1een669rjzpclz9xrq7r8rre9gchj3r3d7w0eqp,cosmos1een669rjzpclz9xrq7r8rre9gchj3r3dguvz8a,37,
juno1ef97akcf2k2mjh68dwy4nmtzqge8gw5jyx6k9x,cosmos1ef97akcf2k2mjh68dwy4nmtzqge8gw5jj5edz6,37,
juno1efnq9pkxmn8h7qv4yygd97sm22ztygs040ls7h,cosmos1efnq9pkxmn8h7qv4yygd97sm22ztygs0rautet,2,
juno1efryjtv9grz7eqwrxa4l9q7kntndkg8q2gg9kg,cosmos1efryjtv9grz7eqwrxa4l9q7kntndkg8qu6t735,1,
juno1eg6yd86unuutlt27p4cr9r8msju082q67q7ypx,cosmos1eg6yd86unuutlt27p4cr9r8msju082q6gjalx6,1,
juno1egalxgj8sl7c0xkpj4zmrdv0lxyha3ekpflnm3,cosmos1egalxgj8sl7c0xkpj4zmrdv0lxyha3ekhmugud,6,
juno1egcuw75mhxv9sv2vudvnd9p4dywjw5auqu2uwf,cosmos1egcuw75mhxv9sv2vudvnd9p4dywjw5aukwf8f4,9,
juno1eh50jml00xqxz27x6sh80ycgkvsjfq2mvwtqe7,cosmos1eh50jml00xqxz27x6sh80ycgkvsjfq2m6ugm7z,1,
juno1eh6zuf745vp7yqk0dcet7fexexaty4xeapy4fm,cosmos1eh6zuf745vp7yqk0dcet7fexexaty4xetn8ww8,86,
juno1ej5fjnxlg8euu34vch9u5rftz50v46lylxy4wd,cosmos1ej5fjnxlg8euu34vch9u5rftz50v46lyf58wf3,6,
juno1eku33nrzqll0eedx4ar0gkjzlmukxxzqa3ykpy,cosmos1eku33nrzqll0eedx4ar0gkjzlmukxxzqtr8dxc,52,
juno1ekxyan4a8hldlzyfrpt2h3j4ajt9lcxkuwntc5,cosmos1ekxyan4a8hldlzyfrpt2h3j4ajt9lcxk2usslg,5,
juno1el255hnchn07qhg437dqw2u6clj9jaxvvfu48q,cosmos1el255hnchn07qhg437dqw2u6clj9jaxv6mlwqu,4,
juno1el3zn65tdhzklcuycadcr8hvgyh3qdj9gy6vm6,cosmos1el3zn65tdhzklcuycadcr8hvgyh3qdj97kehux,50,
juno1eltl6qu6y538vhux3mk3pjpn7redx8najm4u3e,cosmos1nxxz937qd6zqxllwplydy6hts97c4amaqj8jxa57nsme3dmckk4s3mqujr,133,Olim-linked address; RESP routed to the new Reputation SubDAO treasury.
juno1em7k59nxme8l0vk2hu40k6k7dn6c6w9a8jtdpl,cosmos1em7k59nxme8l0vk2hu40k6k7dn6c6w9a3qgkxr,1,
juno1emmv9qg0lprsdpy79zqzekz9wz9qav40dykr88,cosmos1emmv9qg0lprsdpy79zqzekz9wz9qav40mk4cqm,2,
juno1emnc24zs48z6r9daku9up053vp54fgklszkrs7,cosmos1emnc24zs48z6r9daku9up053vp54fgklxs4chz,3,
juno1emnxyu5ptmraxzhmyvkpgdva9td7y0425e5n58,cosmos1emnxyu5ptmraxzhmyvkpgdva9td7y042zthgnm,3,
juno1emqzfcz5hezpg3z6ueqkptadpyx5qfuj7gr7et,cosmos1emqzfcz5hezpg3z6ueqkptadpyx5qfujg6q97h,213,
juno1en573jr7chq9umwchv6azvq0twtzcsuuacg8ux,cosmos1en573jr7chq9umwchv6azvq0twtzcsuut2tum6,294,
juno1en69twaxmv7xupy8lq7y539dpecx7yz8awp0ss,cosmos1en69twaxmv7xupy8lq7y539dpecx7yz8tuz5hv,310,
juno1enjgc37kldsyrla3e43eg99ghl8qa7z5hvs8gpc6r00pcf22f4sqjxfw07,cosmos1nxxz937qd6zqxllwplydy6hts97c4amaqj8jxa57nsme3dmckk4s3mqujr,20,"Smart-contract/module source address; RESP routed to the new Reputation SubDAO treasury, not to the contract address."
juno1entd98ckj04wpdn8ce73ma87swvmgrk382sm5m,cosmos1entd98ckj04wpdn8ce73ma87swvmgrk33cnqn8,14,
juno1ep2umj6kn34g2ttjalsc5r9w8pt7sv4xnsvmdx,cosmos1ep2umj6kn34g2ttjalsc5r9w8pt7sv4x9z0q26,18,
juno1epmqgwvl0tmn8fnwz26u66nkss8t0u65dx86uh,cosmos1epmqgwvl0tmn8fnwz26u66nkss8t0u65m5ypmt,1,
juno1era3cnmp4hahctgqyhlc6evsj63ueahw0vdfgf,cosmos1era3cnmp4hahctgqyhlc6evsj63ueahwe7wj04,103,
juno1es4gclnpjjlqppjvn5e4hknehm6sm49427yu62,cosmos1es4gclnpjjlqppjvn5e4hknehm6sm494uv88ak,3,
juno1escsnrt9z6rfvwq09pu5add5q7dlrdkw9qxk5q,cosmos1escsnrt9z6rfvwq09pu5add5q7dlrdkwnj9dnu,10,
juno1esj2nw7jffvkt5usad6t7vkmcplgenyh3elt3h,cosmos1esj2nw7jffvkt5usad6t7vkmcplgenyh8tuskt,2,
juno1eud4l0w84k690n7q5fndw3kxgm9yde62gwhez5qysrtu4m8cujyqwsgphs,cosmos1nxxz937qd6zqxllwplydy6hts97c4amaqj8jxa57nsme3dmckk4s3mqujr,5,"Smart-contract/module source address; RESP routed to the new Reputation SubDAO treasury, not to the contract address."
juno1euyp0d72gyuz2fnlws05s8vwushvca5z4a5wtn,cosmos1euyp0d72gyuz2fnlws05s8vwushvca5zr0h4v0,10,
juno1evtdg9e7pjmw8jzp2z6n9h9fs04taq3xeyqje2,cosmos1evtdg9e7pjmw8jzp2z6n9h9fs04taq3x0krf7k,10,
juno1ewqfyq3fdazv03ru2z7lpdha7emlrd484ug6h0,cosmos1ewqfyq3fdazv03ru2z7lpdha7emlrd48rwtpsn,31,
juno1exap4fstwfjva0m9ykyv73v62z0l76r7hs54n6,cosmos1exap4fstwfjva0m9ykyv73v62z0l76r7pzhw5x,40,
juno1exjyxs8377ckm7grvlk0hwqv84rl8zcfage7aj,cosmos1exjyxs8377ckm7grvlk0hwqv84rl8zcft6696w,3,
juno1exlgeeg4jx36grar34z8hcjfz5zjcm70h3kzyr,cosmos1exlgeeg4jx36grar34z8hcjfz5zjcm70pr4erl,1,
juno1ey9ru8rnkqcgasp9wu25lw2pve3g5vkv95vqtw,cosmos1ey9ru8rnkqcgasp9wu25lw2pve3g5vkvnx0mvj,3,
juno1eysn52csak2ymsj9gyhjtzzqnhr7hmzhn6zwye,cosmos1eysn52csak2ymsj9gyhjtzzqnhr7hmzh9gp4r9,2,
juno1eytwls7j4jeqyxynry7zqsg8nfaflt8njgccyr,cosmos1eytwls7j4jeqyxynry7zqsg8nfaflt8ny6mrrl,30,
juno1eyy303757ft4ggl0wqv96krtnrszc65nh9h8wk,cosmos1eyy303757ft4ggl0wqv96krtnrszc65nph5uf2,15,
juno1ezz9vww05ylh6zmkmwnrfwslf3tkwmwd0ryjej,cosmos1ezz9vww05ylh6zmkmwnrfwslf3tkwmwde38f7w,3,
juno1f0df5hdu5rn947kz7t2ekdm3n8nsr0gkhwu2fs,cosmos1f0df5hdu5rn947kz7t2ekdm3n8nsr0gkpul3wv,17,
juno1f20j3yvp5en8xqz6lvty6zt20szw7frhgffqfk,cosmos1f20j3yvp5en8xqz6lvty6zt20szw7frh7m2mw2,50,
juno1f2xpzchwhtj7spztgd80cwesj9sljswl2ym04g,cosmos1f2xpzchwhtj7spztgd80cwesj9sljswlukc5j5,15,
juno1f2yjncxxuhlmntkvv5pan7qcra96fltes2s2ca,cosmos1f2yjncxxuhlmntkvv5pan7qcra96fltexcn3lp,2,
juno1f4j5sl4dafrw4r9u43jg7nr4k9lmm4f7qwlc3w,cosmos1f4j5sl4dafrw4r9u43jg7nr4k9lmm4f7kuurkj,23,
juno1f4pzvy3app6jqf2rzpem3fkzx9x4gpa7qpfzsls4lkw75cwfrpvqzxqe2z,cosmos1nxxz937qd6zqxllwplydy6hts97c4amaqj8jxa57nsme3dmckk4s3mqujr,20,"Smart-contract/module source address; RESP routed to the new Reputation SubDAO treasury, not to the contract address."
juno1f64w2l7tjr2rgh39h7s4hvmra9we5e9hu3egjv,cosmos1f64w2l7tjr2rgh39h7s4hvmra9we5e9h2r6n4s,2,
juno1f676t6a6lz0s0cfqzht6ywsprzjmgy0v3hn256,cosmos1f676t6a6lz0s0cfqzht6ywsprzjmgy0v89s3nx,1,
juno1f6feajvfzskwkm3jgz62la3f8l3nr8u2g8p6z3,cosmos1f6feajvfzskwkm3jgz62la3f8l3nr8u274zp9d,27,
juno1f6s4550dzyu0yzp7q2acn47mp5u25k0x0gscal,cosmos1f6s4550dzyu0yzp7q2acn47mp5u25k0xe6nr6r,180,
juno1f75wazc3axn6cek5lyfkc6p0jr9jhxwn9p3nde,cosmos1f75wazc3axn6cek5lyfkc6p0jr9jhxwnnnjg29,1,
juno1f7aunl0pe9vsjzhwdjz927t4rxw3yew0j3lkjt,cosmos1f7aunl0pe9vsjzhwdjz927t4rxw3yew0yrud4h,1,
juno1f7ydk0w4zzz92hj69vpeetan8fkx0tyr4dc62e,cosmos1f7ydk0w4zzz92hj69vpeetan8fkx0tyrrlmpd9,5,
juno1f8x9423dprq7j2ll2nhnvghhn5gl9rp2sedclf,cosmos1f8x9423dprq7j2ll2nhnvghhn5gl9rp2xtwrc4,4,
juno1f8yzpac3egzj8guz3glxrqdqyaqv0h7t74ae9a,cosmos1f8yzpac3egzj8guz3glxrqdqyaqv0h7tg87zzp,20,
juno1f923gcmmk06lu3xhjfsx35eh9yq4w8apvrm5f5,cosmos1f923gcmmk06lu3xhjfsx35eh9yq4w8ap63c0wg,3,
juno1fa59jlnx2aljljp7v2n9thc8ul9y74pwccymjc,cosmos1fa59jlnx2aljljp7v2n9thc8ul9y74pww28q4y,9,
juno1fa5l76adc78hflllce2t4a4gujj60hfavg6lcw,cosmos1fa5l76adc78hflllce2t4a4gujj60hfa66eylj,9,
juno1fad5eyp5gpauxng5suw6z3qzy7was2uwrjl3x6,cosmos1fad5eyp5gpauxng5suw6z3qzy7was2uw4qu2px,1,
juno1faryxhacu5dttmdgpahmksmvpn7hhqj89yxyjs,cosmos1faryxhacu5dttmdgpahmksmvpn7hhqj8nk9l4v,10,
juno1fdsqnm8w60p3ln0572628zd5seqkapptuvdf5w,cosmos1fdsqnm8w60p3ln0572628zd5seqkappt27wjnj,15,
juno1fe4mvh5f7t0830fwcucuulj5w22vxteczx9909,cosmos1fe4mvh5f7t0830fwcucuulj5w22vxtec55x7ge,2,
juno1ffkpmjxz7wqy5qdg7qafzwgpdw8qn3wg7rvkxg,cosmos1ffkpmjxz7wqy5qdg7qafzwgpdw8qn3wgg30dp5,1,
juno1fh28zavx6pgtpm6jc8jrspemmv8rwaagpn7fqt,cosmos1fh28zavx6pgtpm6jc8jrspemmv8rwaaghpaj8h,1,
juno1fh6ugndjcnw6llyxywkkr6kxrld42ekc7khmgw,cosmos1fh6ugndjcnw6llyxywkkr6kxrld42ekcgy5q0j,10,
juno1fhh9p8cs6lej5wsjrk2066ep58xt73ksu5an3g,cosmos1fhh9p8cs6lej5wsjrk2066ep58xt73ks2x7gk5,23,
juno1fhk3snnmqaxjnrrt0xjhwfrrd4y88nqgcmwu0f,cosmos1fhk3snnmqaxjnrrt0xjhwfrrd4y88nqgwfd8g4,1,
juno1fj73m8k4f0kt45a2lda9368v2cvn8c0fhxt86v,cosmos1fj73m8k4f0kt45a2lda9368v2cvn8c0fp5guas,1,
juno1fj8d32l98legw3l23ag5gl6ulc64akfr5qs6m4,cosmos1fj8d32l98legw3l23ag5gl6ulc64akfrzjnpuf,11,
juno1fje95rhe9te60pmvwqt436kf8my6ty6cuhf8m3,cosmos1fje95rhe9te60pmvwqt436kf8my6ty6c292uud,8,
juno1fjx2030zanl0v26nhw0xzkmz6lxtns3mq5v9cy,cosmos1fjx2030zanl0v26nhw0xzkmz6lxtns3mkx07lc,50,
juno1fkcjkpqm6hxy27lvvttxvhl3rtesgc4zh7sl52,cosmos1fkcjkpqm6hxy27lvvttxvhl3rtesgc4zpvnynk,2,
juno1fknflygrztkwf4tlnmk7q6g6xk4j62nrxy5dne,cosmos1fknflygrztkwf4tlnmk7q6g6xk4j62nrskhk59,5,
juno1fku9gl93dy3z4d2y58gza06un72ulmd8a3q8pj,cosmos1fku9gl93dy3z4d2y58gza06un72ulmd8trruxw,72,
juno1fkwnrnmqzgnr8vvjw7eudv6j4ggvft6tscxdse,cosmos1fkwnrnmqzgnr8vvjw7eudv6j4ggvft6tx29kh9,5,
juno1flmjuank4n972wemfrmrrx3ndk6f6vs073hua3,cosmos1flmjuank4n972wemfrmrrx3ndk6f6vs0gr586d,17,
juno1fppe4plf96jv5yw527zlm072mwkdydevvrjs55,cosmos1fppe4plf96jv5yw527zlm072mwkdydev633tng,1,
juno1fq5twlmmmqhahjpy0h7sleskv4vldmdzjeyl2x,cosmos1fq5twlmmmqhahjpy0h7sleskv4vldmdzyt8yd6,145,
juno1fqc3g06f0klxft0uv8pw28nlln5z3z4myxx7nc,cosmos1fqc3g06f0klxft0uv8pw28nlln5z3z4mj5995y,7,
juno1fr4tw6s99s34mkjgl9ah6gt8x0n0qrzep3pahk,cosmos1fr4tw6s99s34mkjgl9ah6gt8x0n0qrzehrzxs2,2,
juno1fresk73cvg96elr4r2q56v98wczlzs8ecysm04,cosmos1fresk73cvg96elr4r2q56v98wczlzs8ewknqgf,2,
juno1frwewwrswegyuxsz800zeaqesq5k678xpxg359,cosmos1frwewwrswegyuxsz800zeaqesq5k678xh5t2ne,279,
juno1futtnnue5tlr0vzhf7y05q50ag24yu9jcyrlwe,cosmos1futtnnue5tlr0vzhf7y05q50ag24yu9jwkqyf9,16,
juno1fvaefmvp7eed8qc3utsjgk9nwgd0kx9nrdh44g,cosmos1fvaefmvp7eed8qc3utsjgk9nwgd0kx9n4l5wj5,4,
juno1fvhz9r24d6kqeh8tpxgcfkhf06q30e72udkjpf3fefeysy5mkx9sdv6qn6,cosmos1nxxz937qd6zqxllwplydy6hts97c4amaqj8jxa57nsme3dmckk4s3mqujr,5,"Smart-contract/module source address; RESP routed to the new Reputation SubDAO treasury, not to the contract address."
juno1fvnj0l865tut8jtje07w3j2xvrh4n709u397ca,cosmos1fvnj0l865tut8jtje07w3j2xvrh4n7092rx9lp,2,
juno1fvw5ln4w44449g50uwaflpjupe65zwyzdndtc8,cosmos1fvw5ln4w44449g50uwaflpjupe65zwyzmpwslm,1,
